,cash,asset_value,total_assets,reward,date
216,105229.2468070387,1232923.176383468,1338152.4231905069,0.29652470277718224,2019-11-25
217,105229.2468070387,1238509.9566013808,1343739.2034084196,0.30611268285857907,2019-11-26
218,105229.2468070387,1243853.2549545742,1349082.501761613,0.3152828016356014,2019-11-27
219,105229.2468070387,1241250.284777758,1346479.5315847967,0.3108156085056901,2019-11-28
220,105229.2468070387,1239308.2939207894,1344537.5407278282,0.3074827819170999,2019-11-29
221,105229.2468070387,1230974.6028577965,1336203.8496648353,0.29318057907398465,2019-12-02
222,105229.2468070387,1239283.4502446912,1344512.69705173,0.30744014543198916,2019-12-03
223,105229.2468070387,1244503.7413238878,1349732.9881309266,0.31639916027312254,2019-12-04
224,105229.2468070387,1244219.0299965518,1349448.2768035906,0.3159105413497053,2019-12-05
225,105229.2468070387,1261621.320980623,1366850.5677876617,0.34577619076096533,2019-12-06
226,105229.2468070387,1266948.5754278395,1372177.8222348783,0.35491877513625136,2019-12-09
227,105229.2468070387,1265120.1479131142,1370349.394720153,0.35178084489599315,2019-12-10
228,105229.2468070387,1275518.491766712,1380747.7385737507,0.3696263855936831,2019-12-11
229,105229.2468070387,1275991.5838648533,1381220.830671892,0.37043830183823145,2019-12-12
230,105229.2468070387,1273448.363123672,1378677.6099307109,0.3660736501322527,2019-12-13
231,105229.2468070387,1295125.3153478825,1400354.5621549212,0.40035456215492116,2019-12-16
232,105229.2468070387,1305107.9508869152,1410337.197693954,0.41033719769395405,2019-12-17
233,105229.2468070387,1315534.334354197,1420763.5811612357,0.4207635811612358,2019-12-18
234,105229.2468070387,1308530.0226736371,1413759.269480676,0.40882930662588846,2019-12-19
235,105229.2468070387,1301386.2997353785,1406615.5465424173,0.39665749665542993,2019-12-20
236,105229.2468070387,1297296.7630782477,1402526.0098852864,0.38968955242130576,2019-12-23
237,105229.2468070387,1284426.942248642,1389656.1890556808,0.36776134847979125,2019-12-24
238,105229.2468070387,1293529.7196249347,1398758.9664319735,0.38327108722319125,2019-12-25
239,105229.2468070387,1296653.3724414425,1401882.6192484812,0.3885933132984213,2019-12-26
240,105229.2468070387,1302141.8587376229,1407371.1055446616,0.3979448534967115,2019-12-27
241,110229.2468639906,1293833.0738959266,1404062.3207599171,0.39230719089681354,2019-12-30
242,110229.2468639906,1310255.0962163743,1420484.3430803649,0.42028780223108253,2019-12-31
243,115229.24681891614,1308478.445167847,1423707.6919867632,0.42370769198676306,2020-01-02
244,120229.24684598524,1323425.0860672726,1443654.3329132579,0.44365433291325784,2020-01-03
245,130229.24676195814,1317439.7456233157,1447668.9923852738,0.4476689923852737,2020-01-06
246,9839.246257088253,1437519.6499841872,1447358.8962412754,0.4471446924794834,2020-01-07
247,24722.391507851953,1423227.3818282206,1447949.7733360725,0.44794977333607244,2020-01-08
248,24722.391507851953,1410825.2168363957,1435547.6083442476,0.4269822801676697,2020-01-09
249,29665.821916030665,1416008.0039604828,1445673.8258765135,0.44410198443458604,2020-01-10
250,29665.821916030665,1415748.6493612211,1445414.4712772518,0.44366351132994697,2020-01-13
251,29665.821916030665,1424264.7451625764,1453930.5670786072,0.45393056707860713,2020-01-14
252,34665.821846639796,1415632.877191497,1450298.6990381368,0.44780073378263774,2020-01-15
