,date,actions,transactions
91,2019-05-23,"[7.95410499e-02 7.44483829e-01 4.28455621e-01 8.99206936e-01
 3.26886266e-01 1.92235876e-02 3.28992516e-01 1.19157478e-01
 7.34259263e-02 8.01992774e-01 7.09359467e-01 9.08161461e-01
 2.75256801e-02 3.38933796e-01 4.10597444e-01 9.54457760e-01
 9.60809946e-01 2.33436376e-01 2.77378201e-01 8.96616995e-01
 7.05312312e-01 8.03516507e-01 6.78541243e-01 9.71647680e-01
 4.82338965e-01 8.85360837e-01 7.96469674e-03 9.78714228e-01
 1.12934187e-01 9.81625736e-01 2.45939583e-01 5.54767787e-01
 6.53448701e-01 7.75080025e-01 1.02923244e-01 9.25912678e-01
 1.46013007e-01 1.26352564e-01 5.52335203e-01 9.58404541e-01
 2.45000020e-01 1.30329847e-01 2.28701890e-01 9.94392633e-01
 7.10216264e-05 5.75276792e-01 1.47042930e-01 9.90558714e-02
 7.31114924e-01 6.24725409e-03]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
92,2019-05-24,"[0.12130466 0.99526435 0.5561626  0.9961765  0.58463335 0.05184283
 0.4958629  0.08552594 0.05489558 0.56722975 0.52024674 0.9125257
 0.18074605 0.03074074 0.6460771  0.49083006 0.8525429  0.3869923
 0.01145369 0.824798   0.39473033 0.76137435 0.26368564 0.96056086
 0.61867976 0.9715065  0.5121332  0.5753129  0.18204716 0.7306657
 0.49764946 0.06812465 0.98977137 0.5440187  0.18525109 0.9736269
 0.04932247 0.17096636 0.27649075 0.9322888  0.01286501 0.34846583
 0.631152   0.7318974  0.0470317  0.61144644 0.02370604 0.19475037
 0.8717536  0.33954015]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
93,2019-05-27,"[0.06751749 0.997899   0.94427294 0.9467188  0.83308196 0.05435704
 0.3668092  0.2219223  0.0356152  0.4985382  0.53033257 0.21207403
 0.30348283 0.34638056 0.50032187 0.45506266 0.93961954 0.3115904
 0.14405909 0.75383663 0.09288085 0.69109976 0.1117809  0.9377291
 0.78296775 0.8730791  0.15206645 0.97037655 0.14440121 0.86950845
 0.63723814 0.34808964 0.95141286 0.6382436  0.34726435 0.7773362
 0.23069766 0.00571464 0.73975015 0.6650804  0.01557025 0.07135937
 0.3906231  0.8712431  0.0534732  0.8879386  0.39393473 0.21700971
 0.93546814 0.3079759 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
94,2019-05-28,"[0.17418276 0.80151623 0.53032076 0.9925668  0.7900167  0.13163443
 0.17868671 0.2392384  0.07290919 0.40881667 0.6252431  0.6126935
 0.1463722  0.09223247 0.37432912 0.9361318  0.94815904 0.37713432
 0.05124759 0.59296304 0.51937795 0.4520962  0.5480384  0.8624621
 0.972698   0.9444497  0.04724866 0.95688653 0.17149802 0.9877013
 0.49505207 0.16265565 0.6216311  0.7637512  0.18745454 0.93612236
 0.04031959 0.02214647 0.5013931  0.5131001  0.08965871 0.1172832
 0.4826152  0.93589324 0.06071886 0.6059362  0.17793849 0.32282683
 0.9228396  0.5821416 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
95,2019-05-29,"[0.04819427 0.97616637 0.4958342  0.85614246 0.1476973  0.03712017
 0.08748456 0.10814942 0.02754248 0.55793756 0.347213   0.8891247
 0.50865513 0.11001003 0.26086992 0.779073   0.95991427 0.2833864
 0.13863137 0.74290526 0.3961816  0.9642282  0.8114813  0.97333795
 0.48445302 0.94371295 0.0638148  0.94453704 0.3813487  0.98669696
 0.623541   0.48220733 0.11199094 0.20901392 0.3519374  0.7848589
 0.03296712 0.0021712  0.6738463  0.4704146  0.24798675 0.07488509
 0.49189156 0.93736446 0.01296507 0.5173963  0.3527166  0.19913873
 0.9524153  0.5298807 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
96,2019-05-30,"[0.08189725 0.9839503  0.7979948  0.9863813  0.89223677 0.06651226
 0.3846265  0.18946378 0.00296119 0.59422266 0.07099023 0.8554553
 0.30116403 0.40189332 0.44908056 0.66768605 0.9819053  0.5444793
 0.14212355 0.72691596 0.8935503  0.76495826 0.7351123  0.90649265
 0.3619711  0.97997904 0.15470356 0.94929975 0.169732   0.9745607
 0.6179125  0.30592543 0.6653855  0.5967474  0.03692988 0.9289104
 0.06620245 0.38970616 0.3230099  0.88637537 0.02347659 0.29869342
 0.14161286 0.98077977 0.12693569 0.14101517 0.05044219 0.20718244
 0.9095313  0.15476775]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
97,2019-05-31,"[0.03092173 0.7857391  0.49600014 0.83927953 0.66884494 0.07800736
 0.28216925 0.33699638 0.02738663 0.5434317  0.61772186 0.23606274
 0.17870635 0.05345876 0.52989566 0.5210444  0.90905833 0.4918856
 0.14433056 0.6061431  0.48948383 0.8660059  0.56581813 0.8229273
 0.6632953  0.97936845 0.6359079  0.7072995  0.13308716 0.85424936
 0.4125214  0.4086372  0.34738696 0.4589019  0.42990562 0.8715706
 0.04635336 0.04157114 0.22796924 0.80178285 0.11163559 0.16322142
 0.39682373 0.8230271  0.02569336 0.2102715  0.09897504 0.13064398
 0.5743233  0.19779001]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
98,2019-06-03,"[0.12469345 0.8710371  0.9872356  0.9177317  0.8395157  0.0731056
 0.547872   0.06191701 0.00989489 0.56997985 0.01329682 0.9894447
 0.04084887 0.32266447 0.62548196 0.82955694 0.84459126 0.39024404
 0.39944756 0.90304667 0.48474994 0.71007496 0.12113716 0.8625759
 0.6200603  0.8681839  0.27117142 0.9960789  0.26511678 0.95804757
 0.61161786 0.20125686 0.8598809  0.791183   0.1257153  0.9859423
 0.0286961  0.25887015 0.32907885 0.8452831  0.16639425 0.02484019
 0.43961045 0.95613843 0.06204829 0.2558597  0.04170291 0.23984532
 0.46183732 0.31146917]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
99,2019-06-04,"[0.17652215 0.8991801  0.60427177 0.9881603  0.5490242  0.08613753
 0.21436568 0.05239089 0.14982353 0.6347655  0.8900596  0.7185372
 0.09933286 0.5880396  0.4418768  0.7475721  0.8290476  0.41127393
 0.30980122 0.8128136  0.47303814 0.8893024  0.14431304 0.99566144
 0.783248   0.995915   0.42062357 0.7758721  0.1738695  0.79884523
 0.35576433 0.4323971  0.8990143  0.21647617 0.05795665 0.98931426
 0.08055665 0.01703016 0.3327991  0.71940047 0.19779639 0.22520468
 0.4676304  0.84591496 0.08396648 0.42038748 0.13304512 0.0944104
 0.622609   0.37035668]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
100,2019-06-05,"[0.1108483  0.9574927  0.8112416  0.94887817 0.9575308  0.03551038
 0.41035607 0.27110475 0.01767378 0.28712034 0.44844076 0.82327974
 0.04529043 0.17166987 0.35486215 0.8401803  0.97956437 0.4764322
 0.3430297  0.8113111  0.80876184 0.88798267 0.044963   0.85844177
 0.9347401  0.99463665 0.3598709  0.93672955 0.21256296 0.9991482
 0.6267805  0.4963414  0.58712393 0.25421634 0.05363399 0.98074645
 0.08063559 0.42929807 0.15614763 0.98326045 0.04770832 0.21314654
 0.29497805 0.98311293 0.2515842  0.7854802  0.12351009 0.367519
 0.7891412  0.3197233 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
101,2019-06-06,"[0.1414204  0.88267297 0.80004615 0.8998847  0.5606252  0.03010168
 0.11563809 0.29120475 0.08174469 0.46234855 0.83685505 0.91933334
 0.08649312 0.17773648 0.5634163  0.92402947 0.97736144 0.3816853
 0.2729737  0.85269    0.4127104  0.9209506  0.26223877 0.84931207
 0.8095097  0.97161806 0.32502523 0.9498748  0.24000858 0.930787
 0.4904886  0.2370766  0.35517088 0.89526397 0.484659   0.94835925
 0.08208711 0.32464573 0.9107118  0.8692133  0.10740237 0.677413
 0.25181347 0.9552773  0.0050852  0.22268425 0.03591947 0.14632821
 0.83091706 0.29021508]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
102,2019-06-10,"[0.10921323 0.97361535 0.7555542  0.95458245 0.14710778 0.13377587
 0.05579434 0.6146562  0.10009068 0.31079507 0.04091455 0.6737194
 0.34463507 0.00169493 0.38230854 0.75662476 0.86239976 0.28080344
 0.01446086 0.97327477 0.4817468  0.6538237  0.37107155 0.9990378
 0.9289593  0.9773021  0.04449204 0.8888742  0.05170766 0.9819496
 0.39868137 0.71239847 0.94009686 0.8042454  0.2541011  0.9344232
 0.08527065 0.73977405 0.0728463  0.8999405  0.15013571 0.00119845
 0.42611638 0.9380567  0.09009878 0.46706775 0.31215948 0.07808432
 0.8840192  0.719365  ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
103,2019-06-11,"[0.03157553 0.95699507 0.7254444  0.870694   0.446391   0.01991181
 0.12685783 0.11143368 0.13220336 0.36431524 0.741705   0.7812385
 0.02783244 0.13402943 0.20131707 0.6605185  0.6732548  0.591733
 0.04873249 0.92359376 0.1363221  0.9707562  0.10481885 0.9279602
 0.8276265  0.97428405 0.5177507  0.93216926 0.27183774 0.96992177
 0.603904   0.39137557 0.64816856 0.16981295 0.13639498 0.6818652
 0.26232645 0.12871239 0.42769825 0.8738927  0.0738261  0.05927667
 0.4765862  0.9295272  0.01533118 0.36855388 0.2551596  0.18871666
 0.89790833 0.3887962 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
104,2019-06-12,"[0.04893282 0.82924896 0.9380565  0.91695464 0.57901335 0.11463713
 0.4133783  0.2551127  0.00400159 0.4341223  0.3932668  0.5562141
 0.1266051  0.13152723 0.25152168 0.68820834 0.9606508  0.59653664
 0.06989002 0.46541452 0.71768194 0.8924653  0.38239062 0.98759353
 0.5703658  0.71812314 0.13119596 0.6735758  0.36646962 0.93938255
 0.31671047 0.04378423 0.9525144  0.59917736 0.05001142 0.8714917
 0.1334929  0.11968841 0.64789885 0.6706967  0.03506772 0.22395305
 0.37902775 0.9489084  0.13055718 0.5156726  0.34369192 0.23519446
 0.76972646 0.2713783 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
105,2019-06-13,"[1.8248034e-01 9.7879016e-01 6.0322040e-01 9.9388969e-01 8.8727909e-01
 4.3284908e-04 1.8363254e-01 3.7053019e-02 8.8829495e-02 6.2628895e-01
 1.3730770e-03 6.6104174e-01 3.0955827e-01 2.4049784e-01 5.5027413e-01
 7.8835738e-01 7.4211228e-01 4.3828505e-01 3.6260626e-01 9.2508698e-01
 7.3444760e-01 8.8253665e-01 4.0143259e-02 9.2406768e-01 5.5965298e-01
 8.7708431e-01 1.4012259e-01 9.1461790e-01 3.7628570e-01 8.9970171e-01
 3.9946964e-01 7.2948977e-02 7.4003726e-01 5.2081317e-01 3.6962932e-01
 9.7829342e-01 1.3516761e-01 3.4716365e-01 2.2669432e-01 8.0112684e-01
 2.7455357e-01 2.4210994e-01 5.2129591e-01 9.7506928e-01 8.7603800e-02
 2.3662458e-01 1.0898282e-01 1.8921107e-01 9.9114382e-01 7.4388966e-02]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
106,2019-06-14,"[0.02529825 0.90801424 0.17561854 0.94955134 0.5917645  0.03641323
 0.5277481  0.14278321 0.02370418 0.2375141  0.2568706  0.46288452
 0.13009028 0.46158922 0.49984145 0.62262684 0.8418579  0.4549334
 0.08591005 0.9032351  0.6270347  0.8654554  0.22016135 0.93320596
 0.6047236  0.9157163  0.01936311 0.97300726 0.1726674  0.95774657
 0.68629014 0.5285642  0.563886   0.8013645  0.2969722  0.840111
 0.10897035 0.20358877 0.37765843 0.8663451  0.02561229 0.05144664
 0.1844242  0.99345505 0.01897583 0.46043932 0.03340541 0.5894461
 0.7496545  0.07023223]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
107,2019-06-17,"[0.06231785 0.9916638  0.4876421  0.8206524  0.9401727  0.03745042
 0.57545143 0.00908825 0.00839806 0.5312458  0.6090227  0.66702926
 0.47923636 0.06084786 0.32502913 0.9485699  0.84925705 0.6263642
 0.00859535 0.8496424  0.69721246 0.9146358  0.6612658  0.9975279
 0.6737313  0.92757    0.11552195 0.9759152  0.27661493 0.9919258
 0.2062565  0.01025816 0.5355317  0.6356313  0.0137685  0.80763316
 0.1527933  0.10852459 0.9932946  0.99900216 0.0250992  0.4031789
 0.35992453 0.78249854 0.04603059 0.1169389  0.03341424 0.06550427
 0.6194615  0.20225663]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
108,2019-06-18,"[0.10435546 0.96361065 0.87922347 0.81918615 0.75781035 0.00447832
 0.49901077 0.03996461 0.04128308 0.47695807 0.41720945 0.86633605
 0.03759246 0.19047673 0.45739126 0.98168534 0.9542351  0.57886267
 0.1796682  0.84764594 0.15566176 0.83950204 0.08046947 0.9233339
 0.9579641  0.9891141  0.10865601 0.9786014  0.13702314 0.95072067
 0.42973632 0.66393733 0.49755287 0.69183964 0.05397145 0.95153534
 0.23459308 0.55180687 0.9961749  0.89888257 0.05597085 0.07845446
 0.42322156 0.96989524 0.00622562 0.00119472 0.55267364 0.32504466
 0.86611086 0.39677465]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
109,2019-06-19,"[0.08936016 0.9573362  0.53990453 0.9890981  0.4814738  0.2720097
 0.15768233 0.06491795 0.01097294 0.7532293  0.83398616 0.31561095
 0.1614997  0.2648223  0.18074328 0.80534846 0.86283785 0.61058426
 0.30537656 0.52671236 0.35775167 0.85539776 0.6470601  0.7997193
 0.6985647  0.78408575 0.09250814 0.8763706  0.26149282 0.822862
 0.11318155 0.04511684 0.19240753 0.8024676  0.055592   0.9694795
 0.07713886 0.14332682 0.6697537  0.8680765  0.08205274 0.21013315
 0.3103253  0.98163456 0.02046376 0.02181648 0.3107859  0.07970824
 0.8148579  0.08716649]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
110,2019-06-20,"[0.0140837  0.82832307 0.91341984 0.6494373  0.6484144  0.12859964
 0.405564   0.00122302 0.02400599 0.49093416 0.02530074 0.5311433
 0.00975746 0.18701665 0.37506488 0.9511558  0.87386733 0.4945851
 0.00933322 0.8856105  0.7576484  0.4410598  0.58382595 0.85004544
 0.6366895  0.8585967  0.2271972  0.76528245 0.14065294 0.9879202
 0.23877394 0.13235301 0.05933857 0.4763749  0.16312444 0.97751415
 0.09030654 0.00320741 0.8492891  0.9093069  0.02392535 0.2970196
 0.3129127  0.9828592  0.05447865 0.83463424 0.25580555 0.02762383
 0.70777893 0.45020452]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
111,2019-06-21,"[0.04674162 0.860026   0.88860804 0.9099656  0.952215   0.05636051
 0.22710182 0.23449732 0.0842628  0.33093113 0.43365297 0.7099242
 0.03670705 0.41404995 0.22801264 0.64551526 0.9200549  0.48953438
 0.13190617 0.4346585  0.6386211  0.8956517  0.3090328  0.9846677
 0.3901852  0.94809204 0.39590737 0.8736652  0.47480434 0.9981008
 0.5045535  0.43585822 0.40371454 0.63960546 0.45993316 0.9741697
 0.04964152 0.0939176  0.42748672 0.7110255  0.01388481 0.56458884
 0.16769774 0.8997824  0.01684477 0.62329364 0.702423   0.01313732
 0.8697947  0.21869731]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
112,2019-06-24,"[0.00548491 0.9291422  0.88128346 0.8844998  0.5974952  0.09899588
 0.3821693  0.3139601  0.16149946 0.69067204 0.8151152  0.6992397
 0.43549326 0.5268341  0.3002825  0.7937353  0.81507456 0.40942886
 0.51715904 0.71529317 0.5481372  0.94352335 0.4651795  0.9972826
 0.7749825  0.9657751  0.45136273 0.99762005 0.26539332 0.9749341
 0.6769447  0.20519745 0.8335156  0.8997308  0.31576127 0.8817836
 0.00846989 0.07395431 0.2544481  0.97356427 0.2388181  0.15466541
 0.48125505 0.65418404 0.0660453  0.7894825  0.15749533 0.13256899
 0.6566346  0.41303763]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
113,2019-06-25,"[2.54830782e-04 8.87113035e-01 5.40513515e-01 7.91938961e-01
 3.80173832e-01 1.25506416e-01 2.59309918e-01 1.66477829e-01
 7.24143535e-02 6.01571321e-01 1.41917318e-01 8.95399868e-01
 4.58404452e-01 1.05558686e-01 4.87062722e-01 6.72378421e-01
 9.30304587e-01 4.86027658e-01 6.69798627e-03 9.57079709e-01
 8.21847737e-01 3.80384505e-01 1.70596197e-01 9.64757442e-01
 9.10527647e-01 8.78148913e-01 1.29322320e-01 9.19414461e-01
 3.81697655e-01 6.76973999e-01 5.17207801e-01 1.48878530e-01
 6.20185733e-01 5.27648270e-01 4.55918908e-01 9.32979226e-01
 1.25890419e-01 4.62129503e-01 1.60673007e-01 4.30767477e-01
 8.69479105e-02 2.03161128e-03 4.75021124e-01 9.80550349e-01
 6.03382997e-02 2.24417984e-01 1.02688134e-01 5.23992538e-01
 7.72695363e-01 3.94355685e-01]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
114,2019-06-26,"[0.21768895 0.94293743 0.8427975  0.9727228  0.208474   0.05708992
 0.19269188 0.24289796 0.04154219 0.4987177  0.10410049 0.5221081
 0.04642851 0.27784038 0.5040658  0.89957595 0.5780316  0.81400406
 0.07487325 0.75396657 0.0373169  0.3921343  0.4205893  0.7992223
 0.8903979  0.93264014 0.18013337 0.7155806  0.19452196 0.98635316
 0.6407232  0.12317661 0.8033355  0.8338301  0.1043198  0.81209856
 0.0288636  0.6804034  0.58330286 0.93420935 0.1505028  0.12719885
 0.2569224  0.9526099  0.01511219 0.02943317 0.02130966 0.06604142
 0.80353445 0.30954543]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
115,2019-06-27,"[0.08095533 0.8614979  0.92888564 0.9560221  0.52497476 0.14628944
 0.29559442 0.29918924 0.14463696 0.63440716 0.70787907 0.7673347
 0.05839165 0.01302178 0.4652186  0.928708   0.99690706 0.56502974
 0.14879727 0.777321   0.7680193  0.5416691  0.60810804 0.988519
 0.96394    0.90848714 0.21916574 0.9312177  0.4763286  0.9406571
 0.7929857  0.0379723  0.2999937  0.8391486  0.04202601 0.91275513
 0.07200682 0.01039982 0.8703574  0.74119985 0.1118051  0.03557801
 0.3528554  0.8774174  0.01967876 0.6624153  0.10074504 0.15916704
 0.9701086  0.57996017]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
116,2019-06-28,"[0.22727282 0.78553253 0.90687996 0.8315855  0.59785527 0.00364693
 0.32944974 0.03928315 0.27356932 0.31709945 0.4267483  0.7511667
 0.17166914 0.17278957 0.5050732  0.5465446  0.99357176 0.4897972
 0.05679535 0.94591945 0.29424277 0.87614965 0.09378608 0.9377492
 0.614759   0.82399845 0.08732635 0.9103723  0.34553534 0.89694804
 0.3694913  0.3029019  0.40451682 0.63327765 0.24608912 0.83992285
 0.19216189 0.39664486 0.4024357  0.58622706 0.12159556 0.18842182
 0.65927786 0.875745   0.09832401 0.07950439 0.24088372 0.2124909
 0.8451057  0.23175533]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
117,2019-07-01,"[0.08595061 0.90592784 0.87864774 0.9285039  0.65343237 0.08623438
 0.3552645  0.16996478 0.01733973 0.30670875 0.32553798 0.8525455
 0.01580558 0.3540381  0.39539275 0.6590569  0.9772118  0.45360738
 0.3604603  0.77970165 0.79040366 0.8616226  0.6518064  0.7675268
 0.73927397 0.93236756 0.4360485  0.9765576  0.37882245 0.97335947
 0.4024721  0.32955325 0.40158054 0.5188369  0.23339891 0.9678247
 0.2821862  0.15042481 0.52754086 0.612297   0.1350493  0.09803455
 0.41034073 0.9390805  0.08896969 0.4163068  0.16641128 0.12423196
 0.89972156 0.04971793]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
118,2019-07-02,"[0.10140076 0.95437276 0.7653096  0.9422159  0.17410614 0.03059109
 0.35926247 0.17705682 0.12032969 0.5083197  0.08179441 0.5897262
 0.09311805 0.13253888 0.5827095  0.8449861  0.790846   0.48877737
 0.09021568 0.7720507  0.16649213 0.8285643  0.23492458 0.72545415
 0.42304406 0.8103448  0.04061566 0.65569943 0.21686704 0.8367678
 0.6274032  0.06533062 0.5353293  0.7709219  0.23656122 0.9440075
 0.1213174  0.30720115 0.22940506 0.54922414 0.24189708 0.3893856
 0.44320932 0.8434977  0.03531127 0.9134337  0.14381075 0.17554717
 0.93007046 0.23240183]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
