,cash,asset_value,total_assets,reward,date
131,29291.56189512131,1170808.1470791432,1200099.7089742646,0.16000727169424522,2019-07-19
132,12567.463938349303,1198898.4736776673,1211465.9376160167,0.18046485228886766,2019-07-22
133,73763.39332986646,1128061.7101239134,1201825.1034537798,0.16311273417742467,2019-07-23
134,53629.80128113362,1162793.731047471,1216423.5323286047,0.18938781139737015,2019-07-24
135,38212.02196534546,1202598.1361342105,1240810.1580995559,0.2332802385044167,2019-07-25
136,53685.26571307647,1194886.0367051773,1248571.3024182539,0.2472491846175564,2019-07-26
137,32908.79896771625,1224949.5249384097,1257858.323906126,0.25785832390612606,2019-07-29
138,89803.79884964251,1169999.4108429807,1259803.2096926232,0.25980320969262327,2019-07-30
139,85908.33125452609,1168858.524488571,1254766.8557430971,0.2507691250572427,2019-07-31
140,81456.51810173065,1169983.5504194496,1251440.0685211802,0.24480161808138212,2019-08-01
141,49655.53394777779,1192790.872174149,1242446.4061219266,0.22866901340125612,2019-08-02
142,14865.641739120234,1208663.839581769,1223529.4813208892,0.19473631101250088,2019-08-05
143,46110.99523734777,1157974.1249349911,1204085.1201723388,0.15985750661205989,2019-08-06
144,44223.30945072424,1154253.1259184428,1198476.435369167,0.1497967893326887,2019-08-07
145,86644.0171307596,1104257.342813848,1190901.3599446076,0.13620881017342013,2019-08-08
146,49205.190654783895,1161827.5276317536,1211032.7182865376,0.17231993280475966,2019-08-09
147,38485.9186295942,1161640.9851323382,1200126.9037619324,0.1527573578903585,2019-08-12
148,41448.01271992642,1192224.1975838663,1233672.2103037927,0.21293008233667465,2019-08-13
149,460.92685688874536,1223197.1469724444,1223658.073829333,0.1949669770094502,2019-08-14
150,13308.241970214758,1213847.5488714357,1227155.7908416505,0.2012410935303629,2019-08-15
151,18358.298801476478,1223071.7268485562,1241430.0256500326,0.2268458557564874,2019-08-16
152,2575.9429475383336,1246037.5777313516,1248613.52067889,0.2397314278824576,2019-08-19
153,66749.77755286709,1223178.37343574,1289928.150988607,0.2899281509886069,2019-08-20
154,45957.949410560745,1248622.458433385,1294580.4078439458,0.2945804078439458,2019-08-21
155,39143.85284212483,1273259.1228805557,1312402.9757226806,0.3124029757226805,2019-08-22
156,28331.26008230647,1279046.1739800298,1307377.4340623363,0.30354816686825903,2019-08-23
157,90406.77221283356,1227057.6636482798,1317464.4358611135,0.3174644358611134,2019-08-26
158,49646.36397203187,1261911.4526468457,1311557.8166188777,0.30707449313669577,2019-08-27
159,16867.45577161007,1318569.7059146522,1335437.1616862623,0.33543716168626236,2019-08-28
160,16448.922895024734,1313815.235408648,1330264.1583036727,0.3263905178726564,2019-08-29
161,75133.15504877575,1271023.537612262,1346156.6926610377,0.34615669266103777,2019-08-30
162,40487.03514333326,1285272.5659076832,1325759.6010510165,0.31060750789483194,2019-09-02
163,77207.59257811669,1277073.1671892032,1354280.75976732,0.3542807597673201,2019-09-03
164,45170.258910671786,1308373.3858404933,1353543.644751165,0.35299935952017525,2019-09-04
165,5340.851516095248,1359797.6236346462,1365138.4751507414,0.3651384751507414,2019-09-05
166,54918.09847690856,1340871.0816137993,1395789.180090708,0.39578918009070807,2019-09-06
167,59146.50169620106,1329242.001410677,1388388.5031068781,0.3830863578478435,2019-09-09
168,19433.684643823315,1405866.7612192975,1425300.445863121,0.4253004458631209,2019-09-10
169,48547.97981430805,1359884.1231295974,1408432.1029439054,0.3965971645853471,2019-09-11
170,70454.99151239576,1326485.6590397442,1396940.6505521399,0.3770432349628201,2019-09-12
171,53233.223967104685,1350739.2836968184,1403972.507663923,0.38900868844875247,2019-09-16
172,60729.54401347448,1345443.3299873779,1406172.8740008522,0.39275284602163874,2019-09-17
173,21125.981404263846,1369642.4333737912,1390768.414778055,0.36654051869811344,2019-09-18
174,1904.6984480542997,1386871.950399331,1388776.6488473853,0.36315131692403935,2019-09-19
175,16684.98849547874,1390193.8452956276,1406878.8337911062,0.39395411176110706,2019-09-20
176,3473.132252186388,1420126.5452726989,1423599.6775248852,0.4224064074721239,2019-09-23
177,10266.049998485514,1411774.138749237,1422040.1887477224,0.4197527712948891,2019-09-24
178,14563.157694533353,1409568.4107951256,1424131.568489659,0.4233114765737025,2019-09-25
179,71776.7843025508,1325106.1952794874,1396882.9795820382,0.37694510166755135,2019-09-26
180,108063.75275123626,1265473.7669060968,1373537.5196573331,0.33722031625223514,2019-09-27
