,date,actions,transactions
61,2019-04-08,"[ 0.37847978  0.64099735  0.63270694 -0.14636043 -0.44227844  0.123209
 -0.22247401 -0.17195229  0.27570105  0.2        -0.86409533  0.5532572
  0.27494088 -0.8768975  -0.2652015  -0.04335468 -0.00718877 -0.35893506
 -0.35865387  0.2245265   0.33219472 -0.2         0.6         0.56045663
  0.04966803 -0.4416632   0.05263591 -0.19947705 -0.2388371   0.54114974
  0.4783834   0.28676373  0.27002686 -0.2         0.05779424  0.5180732
 -0.85427916  0.27191287 -0.05406833 -0.23845871 -0.5281311   0.01552906
 -0.4796032   0.11146452 -0.11924853  0.8062889  -0.24089697 -0.10120144
 -0.05914395 -0.1843892 ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -64.54022217   0.           0.
   0.           0.           0.         -13.1211729    0.
   0.           0.           0.          -9.44200706   0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -5.18153      0.        ]"
62,2019-04-09,"[ 0.76219815  0.30172387  0.66886777  0.03041263 -0.2938669  -0.07922785
 -0.24636957 -0.3010892  -0.2        -0.2        -0.46960133  0.08371417
 -0.13357806 -0.03377919 -0.35576344  0.5201002  -0.25758368 -0.2534451
  0.18682253  0.25343004  0.2         0.2         0.6         0.40427035
  0.17960219 -0.27537042  0.46478692 -0.0162812  -0.24978165  0.13162512
  0.44166785 -0.11598134  0.5065741   0.26918656 -0.15342024 -0.3008733
 -0.5510577   0.1465036  -0.14421523 -0.14880645 -0.17002073 -0.26781833
  0.12929142 -0.43264356 -0.23667398  0.7721445  -0.32671973 -0.03169193
  0.01463058 -0.07151632]","[353.54714966  25.1493988  567.65490723  28.83916092   0.
 -29.82033157   0.           0.           0.         -39.38868713
   0.           7.86947107 -14.38048935   0.           0.
  44.77662277   0.           0.          53.88220596  89.85860443
  27.34810829  66.97654724 107.67739868   0.          41.54284668
   0.         128.21920776  -5.34195089   0.          56.85258865
 111.73036194   0.         735.80755615  17.57475471   0.
   0.           0.          21.75212479 -24.54058838   0.
   0.           0.         167.35887146   0.           0.
  38.25804138   0.           0.           1.30407095   0.        ]"
63,2019-04-10,"[ 0.08105025  0.87567264  0.4681712  -0.2874977  -0.43184566  0.43883497
 -0.23193124 -0.17092931  0.2999844   0.4584065  -0.37802708  0.45568648
  0.44148692 -0.08260739 -0.44237232  0.14879999 -0.6        -0.21273017
 -0.27868205  0.3650845  -0.17964771 -0.13648295  0.47572073  0.16494687
  0.3835486  -0.35146937  1.          0.16749957 -0.37845013  0.5124688
  0.5943137   0.2579572   0.552059    0.4425706   0.11516666  0.4470977
 -0.21715526 -0.01705427  0.18408212 -0.43283978  0.55154216 -0.43118638
 -0.5097005   0.5546629  -0.5550143  -0.04533329 -0.55891114 -0.0962111
  0.18961093  0.04228163]","[   0.            0.            0.          -28.83916092    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.          -53.88220596    0.
  -23.78526306  -46.27639008    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.           -2.57360029    0.            0.
    0.            0.         -167.35887146    0.            0.
   -2.29494977    0.            0.            0.            0.        ]"
64,2019-04-11,"[ 0.1092026   0.29988584  1.         -0.39619586 -0.16406357  0.32639867
 -0.18342912 -0.36568826 -0.15412092  0.17780903 -0.8759487   0.2
  0.39991334 -0.2        -0.3403902   0.2        -0.19883414 -0.3477254
 -0.33491227  0.4061392   0.33611184  0.07853403 -0.2        -0.04387417
  0.38410985 -0.3236433   0.6         0.18381338 -0.6673112   0.2
  0.6         0.4236641   0.4833172   0.6541896   0.07166503 -0.02618089
  0.19636759  0.16564111  0.27028498 -0.33973476 -0.10888243 -0.56024367
 -0.37738353 -0.35656738 -0.56433916  0.89208335 -0.15818849 -0.2
  0.15926346 -0.2726182 ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -32.62121201   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
65,2019-04-12,"[ 0.16392201  0.42386192  0.6        -0.10871961 -0.3819469   0.26589423
 -0.16804905 -0.17881075 -0.07929084  0.18606825 -0.6008171   0.24031997
  0.9289745   0.03241    -0.42435065  0.25462836  0.19261596 -0.33217555
  0.15422134  0.31181148  0.6        -0.508968    0.44855922  0.09642322
 -0.03810348 -0.4969071   0.3997651   0.38635057 -0.7566551   0.4878048
  0.07498229  0.6         0.45215264  0.8593256   0.5003472   0.2470438
 -0.07612274  0.526908    0.130251   -0.31939647 -0.04657669  0.0403954
 -0.2350699  -0.11848088 -0.2         0.4350401  -0.56077886 -0.3558465
  0.3386674   0.1695633 ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         -20.70015717   0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
66,2019-04-15,"[-0.18182199  0.76688445  0.56960833 -0.36396477 -0.03111374  0.10240159
 -0.6        -0.5093395   0.03119929  0.00255375 -0.6         0.5676631
 -0.01330485  0.09654357  0.09814666  0.00545235 -0.5409303  -0.6
 -0.07385091  0.43853125  0.42903104 -0.38487718  0.2952879  -0.07758212
  0.27685124 -0.15565696  0.6         0.4033703  -0.535908    0.18042178
  0.6         0.12082438  0.10858095  0.5557129  -0.10522201  0.03802717
 -0.33394676  0.26542616  0.5462144  -0.59707755  0.23445754 -0.49234754
 -0.10901179  0.0151965  -0.02536016  0.83538234 -0.14243153 -0.04536173
  0.46331882 -0.52063304]","[-86.02641296   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          -1.55408025   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
67,2019-04-16,"[ 0.12771763  0.33826587  0.5745964  -0.18571888  0.2         0.10468777
 -0.2        -0.3040822   0.02162365  0.5784949  -0.2         0.9197124
  0.95190656 -0.7497076  -0.2        -0.16268024 -0.5502383  -0.29924783
 -0.01907199  0.6         0.32686082  0.24812941  0.6        -0.08841608
  0.2867954  -0.02595742  0.32259277  0.2        -0.4059206   0.0282833
  0.524215   -0.02112236  0.4117678   0.07485292 -1.          0.26603892
 -0.5383083   0.22730634  0.18468282 -0.55572724 -0.22946659 -0.31517535
 -0.5730273  -0.33020362  0.1605154   0.51772434 -0.2856207  -0.11499269
  0.15092555 -0.49254507]","[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        -15.5059967   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]"
68,2019-04-17,"[-0.21132532  0.3500215   0.62090653 -0.57716787 -0.06606473  0.15210576
 -0.06392986 -0.2457438   0.2         0.41484967 -0.36973983 -0.1655397
  0.96723425 -0.86185014  0.20149024 -0.0752728  -0.28574237 -0.43911448
 -0.43666077  0.04732671  0.4429586   0.36665386  0.47739682 -0.31747457
  0.33908156  0.0193542   0.07597478  0.40273657 -0.32201964 -0.43703422
  0.08980477  0.45330414  0.05981527  0.05783687 -0.54211915  0.31915253
 -0.71321017 -0.6        -0.00980463 -0.25205076 -0.03004708  0.27090177
 -0.37311047 -0.07655068  0.07216845  0.84059846 -0.99220484 -0.1493876
  0.27480513 -0.07245357]","[ -96.13648987    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.          -15.35029221    0.            0.            0.
   -7.07343388    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         -191.45663452
    0.            0.            0.            0.            0.
    0.            0.          -85.40779114   -1.66952682    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
69,2019-04-18,"[ 0.13185684  0.6         0.24998009 -0.2        -0.2         0.45325166
  0.14966834 -0.25062257 -0.41925272  0.13540702 -0.6        -0.06257732
  0.6808278  -0.944507    0.22479896 -0.08445594  0.2        -0.27093688
 -0.17404282 -0.2         0.2        -0.7960073   0.68973887 -0.14757338
  0.38912663 -0.5641466   0.00419495  0.10432038 -1.          0.45040265
  0.6935462   0.20467596  0.2         0.6        -0.35781708  0.220259
 -0.45216027  0.545379    0.17773983 -0.18494326 -0.10368691 -0.13134488
 -0.46346933 -0.09982319  0.51975566  0.5966154  -0.18095836  0.0717866
  0.07376611 -0.30578917]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          -5.83238745   0.           0.           0.
  -7.98745012   0.           0.           0.         -76.31199646
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
70,2019-04-19,"[ 0.6         0.9174244   0.03680506 -0.46202022 -0.20326963 -0.01997364
 -0.18260606 -0.09153595  0.41659513  0.37620908 -0.43796843 -0.51711094
  0.2601076  -0.02865086  0.4495987  -0.38050336  0.15970069 -0.450464
 -0.16304345  0.08477726  0.17979102  0.2         0.8758618  -0.42371887
  0.21998712  0.23720679 -0.42734045 -0.00677788  0.11811048  0.2
  0.6         0.37680966  0.12880659  0.2871141  -0.07864285  0.43589467
 -0.86306894  0.08858313  0.344385   -0.41459933 -0.33375186 -0.40244922
 -0.25116324 -0.54844016  0.11307859  0.9518007  -0.7660591  -0.29095364
 -0.05604691 -0.32545727]","[   0.            0.            0.            0.            0.
   -7.88343811    0.            0.            0.            0.
    0.          -48.49682236    0.            0.            0.
  -14.20974207    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         -119.81529999   -1.77137482    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.           -4.94471931    0.        ]"
71,2019-04-22,"[ 0.2         0.55849206  0.0096154   0.1155406  -0.06559821 -0.2
 -0.10566065 -0.29251927 -0.2         0.76172495 -0.6         0.6169437
  0.541138   -0.37316385 -0.00515661  0.00653687  0.2         0.03929008
  0.00483923  0.49508643  0.4939819  -0.6         0.6        -0.6
  0.2        -0.165132   -0.36941642 -0.33750114 -0.38209102  0.44018945
  0.2         0.5855805   0.17908302  0.34198555 -0.15453048 -0.2
 -0.46445265 -0.3536052  -0.18002114 -0.05538986 -0.4727915   0.5816139
 -0.10546418 -0.5987042   0.2         0.77369934 -0.81764257 -0.21912059
  0.55846107 -0.17465349]","[   0.            0.            0.            0.            0.
  -79.11830902    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         -102.10852814  -14.57228267    0.            0.
    0.            0.            0.            0.            0.
    0.            0.          -47.98316193  -29.40359306    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
72,2019-04-23,"[-0.10477547  0.5669625   0.58830583 -0.1974493  -0.16925868  0.17022295
 -0.2935956   0.39421174 -0.06117644 -0.10253258 -0.2         0.3950586
  0.6        -0.30125278  0.3106486  -0.2        -0.21620846 -0.1947392
  0.06323519  0.07760324  0.2        -0.22747974  0.53819335 -0.22908318
  0.08879153  0.0272413   0.1510193   0.09200325 -0.6         0.01234876
  0.54986006  0.14437225  0.4395338   0.69038075 -0.00535045  0.40938473
 -0.30024058 -0.15301542  0.5352193  -0.03830142 -0.39219636  0.31551522
 -0.4146492   0.2        -0.19651632  0.96930057 -0.6209056  -0.13881764
  0.5727462  -0.2224077 ]","[-48.64183044   0.           0.           0.           0.
   0.           0.           0.           0.         -19.95154381
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -21.61998177   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
73,2019-04-24,"[ 0.2         0.863783    0.99718714 -0.01775098 -0.5122356   0.2
 -0.29675433  0.40250587 -0.36846352  0.2        -0.5986941   0.4215723
  0.66697544  0.16696759 -0.07657971  0.09637208 -0.45219135 -0.36990127
 -0.03601587 -0.2         0.09054007 -0.5980023   0.54960096  0.4955047
 -0.2        -0.41314602  0.10140939 -0.24830885 -0.7778214   0.54715264
  0.5427038   0.08675122  0.02155867  0.4491829   0.31379873  0.14711091
 -0.45696172  0.2         0.60999745 -0.13625793 -0.06675529  0.04142852
 -0.06590364 -0.39376432 -0.07677574  0.756971   -0.02343616 -0.2
  0.36385173 -0.25386173]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -75.74667358
   0.           0.           0.           0.         -42.96787643
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
74,2019-04-25,"[ 0.30125862  0.6         0.5412168  -0.2        -0.16266203 -0.19464687
 -0.25880545  0.58891535 -0.2        -0.07007684 -0.38732973  0.64775
  0.7500125  -0.6        -0.07341018 -0.05789888 -0.49220663 -0.31617206
 -0.3157397  -0.06358516 -0.0111329  -0.20187859  0.7739264  -0.0011528
  0.13236701  0.03903761 -0.03891724 -0.26597428 -0.3620364   0.37635
  0.54770344  0.6        -0.19113493  0.73045844 -0.0315134   0.03032272
 -0.76673216  0.4781766   0.72132474  0.05516462  0.3982466  -0.28857294
 -0.6        -0.05848169 -0.16921175  0.6        -0.6237813   0.127673
  0.34010047 -0.08728578]","[   0.            0.            0.            0.            0.
  -81.99662018    0.            0.            0.          -13.63606644
    0.            0.            0.            0.            0.
    0.            0.            0.            0.          -22.68694687
   -1.50058436    0.            0.            0.            0.
    0.          -11.07585812    0.            0.            0.
    0.            0.         -279.10241699    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
75,2019-04-26,"[ 0.13778484  0.2900596   0.4313825  -0.25456542 -0.03695204  0.42385235
  0.2         0.24499807 -0.06938245 -0.12947628 -0.22323708  0.6381933
  1.         -0.29727998 -0.10277577 -0.32153994 -0.12051539 -0.5930608
 -0.2630774  -0.12624939  0.16581449 -0.3300814   0.70825946 -0.2
  0.3861703   0.14045496  0.2        -0.12286019 -0.51670647  0.53891164
  0.8459932   0.17845528  0.0854794   0.58296245  0.09043279  0.12621257
 -0.3401339   0.02141387  0.67437494  0.05343843 -0.2799751  -0.48233384
 -0.45187774  0.03109188 -0.55418     0.81961584  0.01800098 -0.22909012
  0.41771317  0.2       ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.         -26.14193153
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -45.78001785
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
76,2019-04-29,"[ 0.27055538  0.6         0.6623942  -0.2         0.13136944  0.3633941
 -0.46975937 -0.50635964  0.05318218 -0.2        -0.6556798   0.22851713
  0.5817395   0.09763727 -0.16658393 -0.33222038 -0.2859831   0.01204445
 -0.00786811  0.4843668   0.02439723 -0.7233319   0.32261276 -0.05038998
  0.33746737  0.2         0.38015386 -0.07889445 -0.908219    0.25765675
 -0.01052876 -0.05205107  0.1309946   0.52162856  0.6         0.0552608
 -0.91453874  0.38140535 -0.2        -0.31238508 -0.27935195 -0.13471198
 -0.0652982   0.03692954 -0.29573485  0.48347607 -0.05875297 -0.23562393
  0.2         0.04339693]","[ 1.29932266e+02  4.62120743e+01  5.91708740e+02  0.00000000e+00
  2.87263126e+01  1.58348557e+02  0.00000000e+00  0.00000000e+00
  4.04427261e+01 -4.16115303e+01  0.00000000e+00  2.20502319e+01
  7.16112213e+01  5.30352414e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.00938320e+00  0.00000000e+00  1.74894485e+02
  3.33609056e+00  0.00000000e+00  5.52335892e+01  0.00000000e+00
  7.53770065e+01  3.66383591e+01  1.11152199e+02  0.00000000e+00
  0.00000000e+00  1.24685097e+02 -2.83031058e+00  0.00000000e+00
  1.93853561e+02  3.30236626e+01  3.37048370e+02  4.86592865e+00
  0.00000000e+00  5.63008118e+01 -3.40786324e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65226002e+01
  0.00000000e+00  1.91524525e+01  0.00000000e+00  0.00000000e+00
  1.83579540e+01  3.15692067e+00]"
77,2019-04-30,"[ 0.05986822  0.51297736  0.91622555 -0.09033189 -0.35881367  0.20403543
  0.11255374  0.06437621  0.2         0.2678821  -0.5163313   0.6
  0.8132988  -0.05844002 -0.45416635 -0.23179345 -0.47820026 -0.43317503
  0.15860768  0.3477053   0.3862803  -0.21554323  0.10679166 -0.2
 -0.10088     0.06734679  0.6702454   0.23391202 -0.2977454   0.38527018
  0.6         0.41191286  0.471735    0.2585055   0.22800012  0.03460624
 -0.55465525  0.2500195   0.07645154 -0.09849902 -0.19510123  0.0416492
  0.03764138  0.04148257  0.19290657  0.6611628   0.09441705 -0.54198134
  0.19314972 -0.23108092]","[  0.           0.           0.           0.         -28.72631264
   0.           0.           0.           0.           0.
   0.           0.           0.          -0.30863005   0.
   0.           0.          -3.0093832    0.           0.
   0.           0.           0.           0.         -22.5226841
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          -3.15692067]"
78,2019-05-06,"[ 0.18942364  0.6588156   0.4945918   0.03169713 -0.3633923   0.37143368
  0.01703603 -0.00336604  0.03502432  0.10279222 -0.37164694 -0.11720572
  0.39417848 -0.68277425  0.6        -0.25104302  0.06952958 -0.30487546
  0.4540678   0.6         0.6        -0.1030067   0.563938    0.3369874
  0.26232308 -0.5126669   0.6         0.49357462 -0.69799745  0.21967776
  0.5419873  -0.11796441 -0.00253038  0.9100828  -0.71911025  0.17919049
 -0.48493043 -0.18186188  0.31712964 -0.05681781  0.2886727   0.24807028
  0.01119889  0.02366223  0.7310866   1.         -0.44555536 -0.12115593
  0.32079244 -0.32682046]","[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07212248e+01
  0.00000000e+00 -2.21722364e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -3.66383591e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.70469975e+00  0.00000000e+00 -3.37048370e+02  0.00000000e+00
  0.00000000e+00 -2.68675900e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"
79,2019-05-07,"[-0.00391121  0.53236043  0.49701494 -0.1907122  -0.18204546  0.08118467
 -0.11109234 -0.13759959 -0.09189794  0.05012953 -0.5283643   0.16255909
  0.60652316  0.19919598 -0.55333984 -0.32727027 -0.23282127 -0.47073418
 -0.45979986  0.5685749   0.04015074  0.02684083  0.2         0.3556014
  0.006073   -0.2         0.65391356  0.2        -0.07654772  0.05303519
  0.8783142  -0.03016634  0.23535895  0.6312844  -0.6488505  -0.00449758
 -0.4974524   0.07353783  0.53639334 -0.21857595  0.24773893  0.16344766
 -0.258821   -0.08276971 -0.27936667  0.6        -0.00396634  0.09598808
 -0.03360391 -0.11602807]","[ -1.80191886   0.           0.           0.           0.
   0.           0.           0.         -40.44272614   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  -0.44683704   0.           0.           0.           0.
   0.           0.           0.         -26.52260017   0.
   0.           0.           0.           0.           0.        ]"
80,2019-05-08,"[ 0.2284307   0.4348599   0.6        -0.23431626 -0.07639853 -0.2
 -0.25125903 -0.19584131 -0.26504764  0.3830616  -0.6         0.19348581
  0.5901493  -0.06241269 -0.13593702 -0.6        -0.3192227  -0.4211399
 -0.18882546  0.5714992   0.10070591  0.11367507 -0.17322187  0.37998256
  0.49311867 -0.5004689   0.6         0.2        -0.30710724  0.46402806
  1.          0.2         0.46722054  0.47298035 -0.6         0.3008461
 -0.54079896  0.42152843  0.21609405 -0.06344505  0.3343411  -0.4380923
 -0.22916451 -0.2696082  -0.1547434   0.49976525 -0.5831778  -0.03466811
 -0.03851297 -0.21044171]","[  0.           0.           0.           0.           0.
 -85.71183777   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -29.12290573   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -3.71296644   0.        ]"
81,2019-05-09,"[ 0.47942415  0.6         0.51520836 -0.17642844  0.09641922  0.16737184
 -0.39601296  0.16117185 -0.2553831   0.09562211 -0.54098225  0.10581808
  0.6738496   0.03819273 -0.21123576  0.03540745 -0.17796263 -0.0519778
 -0.4475996   0.23364303  0.02850058  0.2         0.55457747 -0.02281704
  0.4143682   0.1349617   0.61040676  0.18277934 -0.48266783  0.35487175
  0.66165096  0.27838588  0.29325065  0.6248342  -0.2780917  -0.2258689
 -0.931914    0.01882553  0.6        -0.14499214  0.15474176  0.06149702
 -0.2776619  -0.31495658 -0.04393275  0.6939765  -0.2566051   0.29937926
  0.33433542 -0.1383256 ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         -4.41909161
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
82,2019-05-10,"[-0.2         0.35003647  0.5389024  -0.04455417  0.45716983  0.2
 -0.41729626 -0.12329467  0.11352     0.29340172 -0.58028924  0.38333523
  0.7564527  -0.2        -0.06789863 -0.34669596  0.15196848 -0.16782928
 -0.5101716   0.18300773 -0.02659426  0.12403317  0.1635696   0.10721865
  0.22977671 -0.0509547   0.5059122   0.2305867   0.18259163  0.41976333
  0.76220834  0.2449584   0.23032907  0.6279602  -0.5355998   0.13586989
 -0.26843262  0.09481125  0.8360716  -0.14638376  0.28874308 -0.0452301
 -0.29204386 -0.28920484  0.08838892  1.         -0.19295861 -0.19892159
  0.14368662 -0.291632  ]","[-97.77560425   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  -4.50106239   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
83,2019-05-13,"[-0.06000166  0.45583692  0.61059266  0.07508192 -0.13714162 -0.18797709
 -0.19800135 -0.38491362  0.17007956 -0.11703213 -0.47899356  0.6
  0.604175   -0.2         0.01297617 -0.01429701  0.10766635  0.05384545
 -0.36253795  0.36856085  0.2781571  -0.04199409  0.27764305 -0.06938756
 -0.08367462 -0.2         0.34055105  0.02957956 -0.6         0.16405693
  0.63506615 -0.09328847  0.18879406  0.8309083  -0.2         0.5839488
 -0.13299498  0.2649377   0.348274   -0.08370908  0.2        -0.28025883
  0.14615223 -0.5495473  -0.47848922  0.70141387 -0.49612623  0.2
  0.06461181 -0.2417103 ]","[-28.81536674   0.           0.           0.           0.
 -78.42377472   0.           0.           0.         -24.5805912
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -18.06852531
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
84,2019-05-14,"[ 0.4578418   0.629928    0.723718    0.19564168 -0.27596346  0.14786975
 -0.35546684 -0.46324024 -0.38146216  0.04460735 -0.60349005  0.63338554
  0.6631485  -0.5037306  -0.257901   -0.21724603 -0.07612324 -0.04918375
 -0.19353779  0.4410128  -0.35306835 -0.13661309  0.28542942  0.24032727
  0.3142797   0.2         0.12111747  0.03592062 -0.5671307  -0.06878872
  0.8504588   0.450878    0.38139755  0.681419   -0.41197434  0.6
 -0.3267899   0.19573626  0.2081503  -0.33070594  0.28359836 -0.38852414
  0.04085944  0.0131649  -0.39795142  0.81027335 -0.66164386  0.06693186
  0.04511137 -0.3746875 ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -59.13646698   0.           0.           0.           0.
   0.           0.           0.           0.         -36.05921555
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
85,2019-05-15,"[ 0.6         0.2         0.5974227  -0.02863779 -0.32804173  0.02669144
 -0.44762716 -0.37007102 -0.26200563  0.4364532  -0.2588795   0.42368308
  0.385585    0.5161272  -0.2120823  -0.22639671  0.14411119 -0.2
  0.11354101  0.03920596  0.08464217 -0.29451758  0.24011946  0.5065589
  0.3901812  -0.23977149  0.6684386   0.517032   -0.55859584  0.589445
  0.67671376  0.06704006  0.01663158  0.34135982 -0.68648285  0.2
 -1.         -0.16470432 -0.01945763 -0.36650446  0.1475677  -0.04089691
  0.08449142 -0.44948444 -0.5040258   0.6        -0.40114778 -0.05971327
 -0.2        -0.31287846]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -26.92241287  -3.8759594    0.
   0.           0.           0.           0.           0.
   0.           0.           0.         -19.12375069   0.        ]"
86,2019-05-16,"[ 0.03425517  0.28301534  0.39485234 -0.15793666 -0.11021334  0.02281618
 -0.10226184 -0.16860366 -0.22100082  0.4054067  -0.5907277   0.29811794
  0.6774308   0.4601745  -0.32887468 -0.2         0.17766497 -0.43513066
 -0.33863598  0.46608058  0.13403165  0.2         0.2         0.24539308
 -0.09219432  0.2         0.22888799 -0.19996338 -0.4521688   0.43270358
  0.32238    -0.17827076  0.12174053  0.5427007   0.16247483  0.3809836
 -0.6917684   0.576232    0.03228948 -0.16396578  0.38349032  0.11675515
 -0.4131096  -0.5572327  -0.1256346   0.20513263 -0.6736646  -0.38771185
  0.17699857 -0.36565194]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -18.56361008
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
